idx,qa_key,question,baseline_label,r3a_triggered,raw_memory_count,suspected_counterevidence_count,has_suspected_counterevidence,top_suspicion_score,top_suspected_reason
2381,14:51:3,"Did Williams Daniel's preference shift towards instant ramen after the workshop on Sep 30, 2033?",omission,False,20,4,True,6,shared topic/object tokens: william; shared entity/name anchor; temporal/update cues overlap with question timing
2389,14:57:2,"Did Williams Daniel express a preference for Siamese cats over British Shorthair cats on July 09, 2034?",omission,True,20,6,True,7,"shared topic/object tokens: british, cat, shorthair; shared entity/name anchor; weak preference contrast; selected_by_r3a"
2391,14:58:2,"Did Williams Daniel express a strong dislike for historical clothing on Oct 12, 2034?",correct,False,20,6,True,11,shared topic/object tokens: historical; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2401,14:60:1,"Did Williams Daniel express excitement about reading biographies of 19th-century figures on January 14, 2035?",omission,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2402,14:60:2,"Did Williams Daniel seek advice on integrating a focus on 19th-century biographies into his research routine on January 14, 2035?",hallucination,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2404,14:61:1,"Did Williams Daniel express disinterest in historical baking traditions on Apr 18, 2035?",omission,True,20,6,True,6,shared topic/object tokens: bak; possible preference polarity reversal; selected_by_r3a
2408,14:62:2,"Did Williams Daniel express dissatisfaction with costume designers on Jul 21, 2035?",omission,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2414,14:64:2,"Did Williams Daniel express disinterest in historical authenticity for his wardrobe on Jan 25, 2036?",correct,False,20,5,True,11,shared topic/object tokens: historical; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2419,14:70:1,"Did Williams Daniel experience a decline in health after retiring on July 25, 2036?",hallucination,True,20,5,True,1,shared topic/object tokens: health; selected_by_r3a
2428,15:1:2,Is Steven Miller a single parent living in New York?,correct,False,20,0,False,0,
2431,15:2:2,"Is Steven Miller unemployed as of Sep 06, 2025?",correct,False,20,1,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2435,15:3:3,"Did Steven Miller express a preference for romantic comedies on Sep 07, 2025?",correct,True,20,2,True,5,"shared topic/object tokens: comedi, romantic; negation/contrast cues: avoids, dislikes, not; selected_by_r3a"
2439,15:9:1,"Did Steven Miller decide to increase his caffeine intake on Jul 05, 2026, to boost his energy levels?",correct,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2446,15:10:5,"Did Steven Miller's income increase from $9500 to $7500 on Dec 25, 2025?",correct,False,20,1,True,6,shared topic/object tokens: steven; shared entity/name anchor; temporal/update cues overlap with question timing
2447,15:10:6,"Did Steven Miller express dissatisfaction with his financial strategy on Apr 01, 2026?",correct,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2448,15:10:7,"Did Steven Miller transition to wearing formal suits on Feb 18, 2026?",correct,False,20,3,True,7,"shared topic/object tokens: suit, transition, wear; negation/contrast cues: transitioned; temporal/update cues overlap with question timing"
2449,15:10:8,"Did Steven Miller feel pessimistic about his investment opportunities in emerging tech markets on May 20, 2026?",correct,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2450,15:10:9,"Did Steven Miller stop seeking emotional resonance in AI interactions after Feb 15, 2026?",correct,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2457,15:17:1,Did Steven Miller maintain his dislike for romantic comedies after the film festival on 2027-08-22?,omission,False,20,2,True,8,"shared topic/object tokens: comedi, film, romantic; negation/contrast cues: avoids, dislikes, not; weak preference contrast"
2458,15:17:2,Did Steven Miller refuse to explore romantic comedies further after his friend's recommendation on 2027-08-22?,omission,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2469,15:19:1,"Did Steven Miller express no interest in exploring lifestyle changes with his cat on January 06, 2028?",omission,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2473,15:20:2,"Did Steven Miller switch to formal wear for industry events on May 23, 2028?",correct,False,20,3,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2476,15:21:2,"Did Steven Miller express excitement about incorporating regular green tea into his daily routine on Oct 07, 2028?",correct,False,20,3,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2481,15:26:1,"Did Steven Miller express a dislike for first-person shooters with strategic elements at the gaming convention on Jul 09, 2029?",omission,False,20,2,True,10,"shared topic/object tokens: first, gam, person, shooter, strategic; negation/contrast cues: dislikes; temporal/update cues overlap with question timing; weak preference contrast"
2484,15:28:1,"Did Steven Miller retire on Apr 01, 2029, due to financial instability?",hallucination,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2485,15:28:2,"Did Steven Miller's health status remain moderate and stressed after retiring on Jun 15, 2029?",hallucination,True,20,2,True,2,"shared topic/object tokens: health, statu; selected_by_r3a"
2486,15:28:3,"Did Steven Miller's network discourage his early retirement decision on Jan 12, 2029?",omission,False,20,2,True,6,shared topic/object tokens: steven; shared entity/name anchor; temporal/update cues overlap with question timing
2487,15:28:4,Did Steven Miller focus solely on tech investments without exploring new hobbies post-retirement?,hallucination,False,20,0,False,0,
2488,15:28:5,"Did Steven Miller's monthly income increase after retirement on Jan 12, 2029?",omission,False,20,1,True,6,shared topic/object tokens: steven; shared entity/name anchor; temporal/update cues overlap with question timing
2497,15:29:3,"Did Steven Miller express a preference for horror movies over psychological thrillers on Nov 24, 2029?",correct,True,20,2,True,8,"shared topic/object tokens: horror, movi, over; negation/contrast cues: avoids, dislikes, not; weak preference contrast; selected_by_r3a"
2498,15:30:1,"Did Steven Miller find watching his fish at home stressful and uninspiring on Apr 10, 2030?",omission,False,20,1,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2499,15:30:2,"Did Steven Miller express dissatisfaction with the simple joys in his life on Apr 10, 2030?",omission,False,20,1,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2501,15:31:1,"Did Steven Miller decide to switch to sneakers on Aug 26, 2030, to enhance his professional image?",hallucination,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2508,15:33:2,"Did Steven Miller express a preference for traditional jazz to enhance his productivity on May 28, 2031?",hallucination,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2512,15:34:3,"Did Steven Miller decide to continue playing puzzle games for relaxation on Oct 12, 2031?",omission,False,20,2,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2513,15:37:1,"Did Steven Miller express a preference for horror movies during the tech conference on February 26, 2032?",omission,True,20,3,True,5,"shared topic/object tokens: horror, movi; negation/contrast cues: avoids, dislikes, not; selected_by_r3a"
2520,15:40:6,"Did Steven Miller's passive income decrease to $10,000 per month on Nov 15, 2031?",omission,False,20,2,True,8,"shared topic/object tokens: 000, income, passive, per; possible event completion vs plan/alternative contrast"
2521,15:40:7,"Was Steven Miller's health status 'Good and Restored' on Jan 10, 2032?",correct,False,20,1,True,6,shared topic/object tokens: steven; shared entity/name anchor; temporal/update cues overlap with question timing
2522,15:40:8,"Did Steven Miller express relief about his health deteriorating on Apr 20, 2032?",correct,False,20,1,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2523,15:40:9,"Did Steven Miller express curiosity about technology's role in financial management on Jun 23, 2032?",omission,False,20,1,True,7,"shared topic/object tokens: miller, steven; shared entity/name anchor; temporal/update cues overlap with question timing"
2530,15:42:2,"Did Steven Miller prefer a casual look over a tailored business casual style on Nov 27, 2032?",omission,False,20,5,True,7,"shared topic/object tokens: busines, casual, prefer, tailor; negation/contrast cues: not; weak preference contrast"
